4.8	-0.028638	0	26.769	-145	0.217	-0.178	0	-138.82	1.2246	-0.89333	1484	1516
4.85	-0.029482	0	26.73	-145	0.22	-0.185	0	-138.48	1.244	-0.92842	1484	1516
4.9	-0.030341	0	26.691	-145	0.226	-0.192	0	-138.48	1.2785	-0.96352	1484	1516
4.95	-0.031215	0	26.652	-145	0.232	-0.199	0	-138.33	1.3118	-0.99652	1484	1516
5	-0.032105	0	26.613	-145	0.238	-0.206	0	-138.33	1.3464	-1.0316	1484	1516
5.05	-0.033009	0	26.574	-145	0.244	-0.213	0	-138.33	1.3812	-1.0667	1484	1516
5.1	-0.03393	0	26.534	-145	0.25	-0.22	0	-138.33	1.4182	-1.1026	1484	1516
5.15	-0.034866	0	26.494	-145	0.255	-0.227	0	-138.39	1.4481	-1.1377	1484	1516
5.2	-0.035817	0	26.455	-145	0.26	-0.234	0	-138.39	1.4828	-1.171	1484	1516
5.25	-0.036785	0	26.414	-145	0.265	-0.241	0	-138.52	1.5129	-1.2061	1484	1516
5.3	-0.037768	0	26.374	-145	0.27	-0.248	0	-138.52	1.543	-1.2413	1484	1516
5.35	-0.038766	0	26.334	-145	0.275	-0.255	0	-138.7	1.5742	-1.2789	1484	1516
5.4	-0.039781	0	26.293	-145	0.28	-0.262	0	-138.7	1.6045	-1.3141	1484	1517
5.45	-0.040812	0	26.252	-145	0.283	-0.266	0	-138.96	1.6249	-1.3342	1484	1517
5.5	-0.041859	0	26.211	-145	0.286	-0.27	0	-138.96	1.6453	-1.3543	1484	1517
5.55	-0.042922	0	26.17	-145	0.289	-0.274	0	-139.27	1.6658	-1.3745	1484	1517
5.6	-0.044001	0	26.129	-145	0.292	-0.278	0	-139.27	1.6864	-1.3946	1484	1517
5.65	-0.045096	0	26.088	-145	0.295	-0.282	0	-139.65	1.7071	-1.4148	1484	1517
5.7	-0.046208	0	26.046	-145	0.298	-0.286	0	-139.65	1.726	-1.4365	1484	1517
5.75	-0.047336	0	26.004	-145	0.301	-0.29	0	-139.65	1.7468	-1.4567	1484	1517
5.8	-0.04848	0	25.962	-145	0.304	-0.294	0	-140.09	1.7678	-1.4768	1484	1517
5.85	-0.049641	0	25.92	-145	0.307	-0.298	0	-140.57	1.7888	-1.497	1484	1517
5.9	-0.050819	0	25.878	-145	0.31	-0.302	0	-140.57	1.8099	-1.5171	1484	1517
5.95	-0.052013	0	25.835	-145	0.313	-0.306	0	-141.1	1.8311	-1.5373	1484	1517
